#stno	yyyymmdd	TX01	WD01	WD02	SS02	GR01
467410	20030101	16.7	2.6	10	47.6	11.74
467410	20030102	18.6	2.5	20	71	13.43
467410	20030103	16.2	5.6	10	22.4	6.71
467410	20030104	15.6	3.5	10	85.8	14.73
467410	20030105	14.1	4.6	10	81.1	14.09
467410	20030106	14.9	3.1	10	27.9	9.21
467410	20030107	15.6	6.4	360	54.9	12.3
467410	20030108	16.3	4.4	10	85.6	15.29
467410	20030109	17.9	3.8	360	26.9	10.18
467410	20030110	17	5.9	10	77.1	14.65
467410	20030111	16.2	3.9	10	72.4	13.94
467410	20030112	16.7	2.9	10	43.6	11.25
467410	20030113	17.8	3.4	10	57.4	13.02
467410	20030114	17.8	3.7	10	72.2	14.2
467410	20030115	17.1	4.3	10	49	11.02
467410	20030116	17.2	3.6	10	56.3	12.69
467410	20030117	18.5	2.8	10	71.9	13.7
467410	20030118	18.4	2.8	10	23.9	10.35
467410	20030119	19	4.3	360	77.3	14.75
467410	20030120	17.8	2.9	10	27.6	9.47
467410	20030121	19.4	2.2	10	25.7	9.93
467410	20030122	17.3	4.3	10	0	2.59
467410	20030123	16.5	5.1	360	70.5	13.73
467410	20030124	16.8	2.4	10	75.9	14.55
467410	20030125	19.7	2.5	20	80.4	15.03
467410	20030126	22.3	2.9	200	88.5	15.89
467410	20030127	18.1	5.8	10	61.9	13.82
467410	20030128	14.7	4	10	59.1	13.73
467410	20030129	16	3.3	10	84.5	15.8
467410	20030130	17.8	2.6	20	85.2	15.93
467410	20030131	20.3	2.1	20	64.3	14.5
467410	20030201	19.8	4.5	10	83.2	16.02
467410	20030202	16.1	4.5	360	72.2	15.15
467410	20030203	16.1	3	360	4.5	6.99
467410	20030204	16	5.3	360	43.2	13.37
467410	20030205	14.8	3.8	10	13.5	7.74
467410	20030206	15.8	3.4	10	76.3	15.69
467410	20030207	18.2	2.5	10	25.1	11.83
467410	20030208	19.1	3.1	20	3.6	5.49
467410	20030209	20.6	2.4	20	67.8	16.64
467410	20030210	21.5	2.3	20	78.4	17.7
467410	20030211	19.4	4.9	10	73.8	16.51
467410	20030212	17.4	5	10	65.7	16.54
467410	20030213	17.9	4.4	10	66.5	16.58
467410	20030214	20.2	3.6	10	79.7	17.5
467410	20030215	23.1	4	200	49.5	16.03
467410	20030216	23.4	3.6	360	66.2	16.79
467410	20030217	20.1	3.4	10	23.8	11.82
467410	20030218	20.8	3.5	10	58	16.4
467410	20030219	20.1	4.6	10	56.1	16.2
467410	20030220	19.1	3.3	10	80.6	18.36
467410	20030221	20.9	2.5	20	71.7	17.18
467410	20030222	23	1.6	100	66.3	16.57
467410	20030223	23.6	2.3	90	88.8	19.15
467410	20030224	21.6	4.1	360	56.5	16.29
467410	20030225	20.6	3.8	10	43.4	15.29
467410	20030226	23.2	3.1	10	76.2	18.55
467410	20030227	23.7	3.5	360	56.2	16.75
467410	20030228	22.7	2.9	10	45.7	16.56
467410	20030301	24	3	360	86.1	19.07
467410	20030302	23.3	2.3	10	52.4	14.85
467410	20030303	24.6	2.8	250	77.2	19.64
467410	20030304	20.1	3.7	360	40.3	12.48
467410	20030305	23.3	2.1	150	33.3	12.93
467410	20030306	24.9	2.6	150	32.4	11.08
467410	20030307	16.8	5.7	10	6	8.91
467410	20030308	15.4	3.2	10	5.1	7.92
467410	20030309	16.9	2.8	360	2.5	6.29
467410	20030310	16.3	4.5	10	15.2	11.3
467410	20030311	18.4	2.7	350	84.5	20.92
467410	20030312	19.9	3.9	10	70	19.86
467410	20030313	20.5	4.1	360	86.7	20.99
467410	20030314	19.6	3.1	10	43.7	15.52
467410	20030315	23	2.7	20	74.6	20.65
467410	20030316	25.1	3	140	67.8	20.39
467410	20030317	24.5	2.7	130	86.1	20.89
467410	20030318	21	4.4	360	33.4	16.18
467410	20030319	18.4	4.3	360	28.3	15.34
467410	20030320	16.9	4.5	10	4.2	5.62
467410	20030321	18.8	4.6	10	47.3	18.82
467410	20030322	19	3.2	10	2.5	10.5
467410	20030323	20	3.5	10	36.3	16.48
467410	20030324	19.6	3.7	10	0	5.1
467410	20030325	21.2	3	10	31.3	16.47
467410	20030326	23.1	1.9	10	47.6	18
467410	20030327	24.7	2.8	20	77.9	21.85
467410	20030328	22.4	3.9	360	63.8	20.07
467410	20030329	22.3	3	360	44.9	18.93
467410	20030330	24.3	2	20	72.6	19.72
467410	20030331	25.9	2.7	220	68.4	20.93
467410	20030401	25.6	2.3	250	23.6	15.32
467410	20030402	25.8	2.2	170	6.5	12.25
467410	20030403	25.7	2.7	210	0	7.56
467410	20030404	23.5	3.3	360	2.4	8.18
467410	20030405	20	4	10	0.8	11.4
467410	20030406	21.9	1.8	360	7.2	7.82
467410	20030407	24.7	2.4	180	12.1	10.14
467410	20030408	23.3	2.2	20	4	4.44
467410	20030409	21.6	2.7	10	0	2.89
467410	20030410	23.2	2.4	10	47.2	17.4
467410	20030411	25.4	2.4	190	31.1	14.41
467410	20030412	26.5	1.7	250	65.3	20.15
467410	20030413	26.8	1.8	250	85.9	22.52
467410	20030414	25.6	3.2	10	31	17.13
467410	20030415	22.7	3.1	10	4	9.39
467410	20030416	25.5	2.3	10	28.5	14.76
467410	20030417	26.4	2.7	10	25.3	15.37
467410	20030418	26.6	2.4	350	42.6	17.03
467410	20030419	26.9	2.4	320	66.9	21.21
467410	20030420	27.6	4.2	360	66	21.32
467410	20030421	26.5	4.4	350	37.6	18.76
467410	20030422	25.6	3.5	350	22.7	16.27
467410	20030423	26.5	2	10	52.4	21.29
467410	20030424	27.4	2.5	330	50.7	20.48
467410	20030425	27	2.4	250	67.8	22.05
467410	20030426	27.9	3.2	10	53.7	20.49
467410	20030427	27	3	10	55.2	20.88
467410	20030428	26.9	2.4	360	46.5	20.58
467410	20030429	27.5	2.7	10	79	23.95
467410	20030430	26.4	4.3	10	47.9	19.4
467410	20030501	25	3.2	360	53.3	20.91
467410	20030502	26.6	2.9	20	65.5	22.05
467410	20030503	27.3	1.4	30	13.9	13.64
467410	20030504	27.9	3.8	200	30.8	17.82
467410	20030505	27	2.8	160	0.8	9.68
467410	20030506	28.6	3.6	190	81.3	23.42
467410	20030507	29	3.1	240	93.4	26.46
467410	20030508	29.2	3.2	350	81	23.76
467410	20030509	27.7	2.6	360	61.9	22.18
467410	20030510	26.9	2.2	10	63.3	22.66
467410	20030511	28	2.7	340	37.3	16.15
467410	20030512	28.6	2.6	360	72.3	24.39
467410	20030513	28.9	2	290	75.2	25.04
467410	20030514	28.8	2.8	220	64.5	23.42
467410	20030515	28.2	2.2	260	18.9	15.12
467410	20030516	28.4	2.5	130	34.1	18.6
467410	20030517	27.4	2.3	180	0	4.76
467410	20030518	26	2.5	360	0	7.16
467410	20030519	26.7	2.7	10	21.1	18.25
467410	20030520	28.1	2.6	320	64.1	24.14
467410	20030521	27.6	2.4	330	65.5	23.39
467410	20030522	27.9	3.3	320	54.2	19.96
467410	20030523	27.9	3.1	320	69.9	22.65
467410	20030524	29	2.5	310	78.8	24.53
467410	20030525	29.3	3.6	10	75.7	23.18
467410	20030526	28.7	3.1	360	72.7	22.38
467410	20030527	26.6	3.6	10	19.5	16.88
467410	20030528	26.7	3.7	360	36.7	18.93
467410	20030529	27.5	3.3	10	42.6	19.69
467410	20030530	28.5	3.1	360	76.9	22.63
467410	20030531	29	2.6	360	66.4	21.07
467410	20030601	28.4	2.2	300	67.9	22.84
467410	20030602	27.9	2.7	330	0	13.83
467410	20030603	27.3	3.1	350	59.6	22.83
467410	20030604	27.8	2.8	320	55.8	20.61
467410	20030605	27.9	2.1	240	62.5	22.1
467410	20030606	28.2	3.5	190	26.8	18.39
467410	20030607	24.9	2.9	170	0	0.45
467410	20030608	26.9	3.1	200	1.5	12.33
467410	20030609	27.7	2.1	150	31.9	18.1
467410	20030610	27.3	3	170	5.9	11.61
467410	20030611	27.7	4.3	180	23	16.28
467410	20030612	26.9	4.1	190	0.7	6.7
467410	20030613	26.5	3.1	130	4.4	11.33
467410	20030614	28.7	2.6	240	75.6	23.68
467410	20030615	29	2.9	320	63.7	21.14
467410	20030616	28.4	3.2	350	40.7	19.16
467410	20030617	28.4	3.7	350	28.9	16.91
467410	20030618	26.8	3.9	350	8.1	10.82
467410	20030619	28.7	3.7	130	77.8	23.64
467410	20030620	27	4.3	180	14.8	9.3
467410	20030621	28.8	5.4	200	66.6	24.17
467410	20030622	29.2	4.1	200	74	23.4
467410	20030623	29.1	3.8	190	82.2	26.4
467410	20030624	29	2.7	180	67.4	24.29
467410	20030625	29.1	3.7	190	36.3	17.52
467410	20030626	26.6	3.9	180	0	4.73
467410	20030627	29.4	4	180	83.7	27.01
467410	20030628	29.5	3.3	200	91.1	26.13
467410	20030629	29.5	2.3	190	86	26.14
467410	20030630	29.7	2.9	260	87.5	24.83
467410	20030701	29.9	3.1	200	86	25.11
467410	20030702	29.8	3.5	190	81.6	25.65
467410	20030703	29.6	3.1	190	76.5	25.18
467410	20030704	29.9	3.2	210	91.3	26.7
467410	20030705	30.2	3.9	190	84.7	25.33
467410	20030706	30	3.3	240	87	25.63
467410	20030707	30.2	2.5	250	83.3	24.93
467410	20030708	29.1	2.6	130	36.5	17.79
467410	20030709	30.4	3.4	190	68.5	22.48
467410	20030710	30.6	4	200	87.9	26.61
467410	20030711	30.2	2.7	190	58.1	18.82
467410	20030712	30.5	2.7	260	74.6	24.93
467410	20030713	30.6	2.5	240	73.2	23.08
467410	20030714	30.7	2.6	240	71	22.46
467410	20030715	31.1	3.1	270	59.1	21.51
467410	20030716	31	2.7	290	61.4	21.09
467410	20030717	30.6	3.3	190	44.2	18.22
467410	20030718	30.4	3.8	200	87.7	25.81
467410	20030719	31.6	3.2	20	69.8	22.88
467410	20030720	31.1	2.5	10	75.9	22.56
467410	20030721	31	2.9	310	57.1	19.68
467410	20030722	31.4	3.7	360	52.7	20.37
467410	20030723	31.1	2.2	320	15.8	13.54
467410	20030724	31.3	4.4	170	78.4	23.86
467410	20030725	30.5	2.7	260	73.2	23.16
467410	20030726	30.7	2.3	300	62	21.16
467410	20030727	30.3	2	250	58.3	21.59
467410	20030728	30	2.8	270	86.3	25.01
467410	20030729	30.1	2.8	250	63.7	23.28
467410	20030730	30	3	190	60.7	21.2
467410	20030731	30	2.3	190	53.2	19.21
467410	20030801	30.2	2.3	180	72.3	23.12
467410	20030802	30	2.3	320	30.5	13.75
467410	20030803	29.5	3	320	3.8	9.55
467410	20030804	26.6	5.9	160	0	4.65
467410	20030805	28	4	190	19.9	14.86
467410	20030806	28.2	2	360	4.6	9.22
467410	20030807	29.7	2.9	10	79	23.39
467410	20030808	29.8	2.2	260	66.8	20.43
467410	20030809	30.1	2.3	190	63.1	20.66
467410	20030810	30.3	2.5	260	51.6	18.43
467410	20030811	29.9	4	190	37	18.87
467410	20030812	29.7	4.4	200	79.6	23.16
467410	20030813	29.8	3.2	150	64.2	23.84
467410	20030814	30.2	2	260	41.9	18.26
467410	20030815	29.1	2.6	100	40.4	16.83
467410	20030816	28.7	2	310	49.8	15.3
467410	20030817	29.5	2.1	100	61.5	18.87
467410	20030818	30	2.6	240	58.5	20.05
467410	20030819	28.4	2.2	260	28.1	13.43
467410	20030820	27.6	5.6	160	18.8	13.07
467410	20030821	29.6	5.3	180	37.6	17.59
467410	20030822	29.9	4	20	69.1	20.4
467410	20030823	29.7	2.1	310	36.2	14.95
467410	20030824	29.6	2.6	90	75.6	22.4
467410	20030825	29.5	2.4	190	29.2	15.34
467410	20030826	29.4	2.4	260	62.4	21.72
467410	20030827	29.6	2.1	300	75.2	20.57
467410	20030828	29.4	2.5	310	46	16.55
467410	20030829	29.9	2.6	320	51.6	17.23
467410	20030830	29.4	2.3	300	58.9	20.57
467410	20030831	29.1	2.9	320	42.2	16.38
467410	20030901	28	2	190	2.4	7.16
467410	20030902	28.4	5.1	160	0	6.1
467410	20030903	26.8	2	130	8	8.55
467410	20030904	28.7	2.4	340	35.3	16.92
467410	20030905	29.2	2.3	290	76.4	21.75
467410	20030906	29.5	3.1	320	64.5	19.43
467410	20030907	29.7	2.4	260	79.1	21.81
467410	20030908	29.7	2.6	360	74.4	21.26
467410	20030909	30	3.3	350	55.9	19.7
467410	20030910	29.5	4.2	350	34.9	15.93
467410	20030911	29.2	5.5	350	56.1	18.43
467410	20030912	29.1	1.9	250	57	19.2
467410	20030913	29.8	2.4	10	23.7	13.67
467410	20030914	29.5	2.1	10	32.7	15.12
467410	20030915	30	2.6	30	52.4	17.64
467410	20030916	29.8	2.1	350	52.5	17.3
467410	20030917	29.7	2.3	270	60	18.22
467410	20030918	29.6	2.4	140	29.7	14
467410	20030919	29.6	1.9	310	21.5	13.21
467410	20030920	29.5	2.5	300	43.8	15.84
467410	20030921	28.1	2.7	150	19.1	13.17
467410	20030922	27	2	10	29.9	15.77
467410	20030923	27.7	2.6	130	7.5	12.56
467410	20030924	27.6	1.8	90	19.2	12.74
467410	20030925	28.5	2	350	65.9	17.72
467410	20030926	29.4	2.2	130	58.5	15.12
467410	20030927	29.2	2.3	130	52	16.95
467410	20030928	29.2	2	140	42.8	14.77
467410	20030929	28.5	2.1	220	85.8	20.75
467410	20030930	28.7	2.5	320	83.4	20.21
467410	20031001	28.1	2.4	320	50.7	15.82
467410	20031002	28.4	2	300	62.6	16.94
467410	20031003	29	2.2	130	60.2	17.53
467410	20031004	28.7	2.4	10	54.3	16.35
467410	20031005	27.2	1.9	10	0.9	7.58
467410	20031006	27.7	3.1	360	40.1	14.85
467410	20031007	27.7	3.2	360	56.4	17.53
467410	20031008	28.4	2.1	10	71.9	18.68
467410	20031009	27.9	2.1	260	15.4	8.14
467410	20031010	28	2	360	42.9	15.03
467410	20031011	27.9	2.5	240	68.8	17.93
467410	20031012	28	2	130	56	16.53
467410	20031013	27.9	2.3	310	16.4	9.4
467410	20031014	27.4	3	360	51.1	16.49
467410	20031015	24.8	3.8	360	19.1	10.17
467410	20031016	24.4	3.6	10	53	14.63
467410	20031017	25.4	2.5	10	75.7	17
467410	20031018	24.9	3.1	360	83.7	17.16
467410	20031019	25.3	2.1	10	84.7	17.87
467410	20031020	25.6	2.4	90	87.5	18.47
467410	20031021	25.2	2.8	360	84.1	16.48
467410	20031022	24.5	3.5	360	80.8	16.71
467410	20031023	23.5	3.7	10	55.4	15.08
467410	20031024	22.8	3.4	360	75.8	16.2
467410	20031025	23	3.1	20	69.7	16.57
467410	20031026	24.7	2.1	130	87.5	17.53
467410	20031027	25.2	2.6	310	89.5	17.03
467410	20031028	25.1	2.2	350	85.2	16.06
467410	20031029	25.2	2.2	100	80.9	15.95
467410	20031030	24.6	2.4	10	83.7	15.63
467410	20031031	25.2	2.5	360	83	16.13
467410	20031101	26.1	3.1	360	38.4	12.61
467410	20031102	25.1	3	360	0	1.95
467410	20031103	25	5	360	15.2	4.91
467410	20031104	25.8	2.6	360	81.7	15.8
467410	20031105	25.2	3	10	84.5	16.3
467410	20031106	26.5	2.4	360	72.1	14.54
467410	20031107	26.7	2.2	310	32.5	12.36
467410	20031108	26.5	1.9	10	47.9	12.75
467410	20031109	26.3	2.5	360	14.5	10.92
467410	20031110	25.3	3.8	10	57.1	13.92
467410	20031111	23.4	5	360	64.4	14.38
467410	20031112	21.6	4.9	10	20	10.33
467410	20031113	22.6	3	10	54.6	14.16
467410	20031114	23.3	1.8	350	44.7	11.81
467410	20031115	24.3	3.2	360	34.7	11.62
467410	20031116	25	2.5	360	0	7.27
467410	20031117	24.4	3.4	360	1.8	8.65
467410	20031118	24.9	2.5	310	73.3	14.32
467410	20031119	26	3	10	66	13.89
467410	20031120	26.3	1.9	10	35.8	11.56
467410	20031121	25.9	4.8	360	49.7	12.27
467410	20031122	19.6	3.5	10	0	2.89
467410	20031123	22	2.2	350	0	6.02
467410	20031124	23.9	3.3	10	60	12.88
467410	20031125	23.7	3.5	10	80.4	14.66
467410	20031126	23.9	2.7	360	26.8	9.95
467410	20031127	22.8	3.8	10	74	13.74
467410	20031128	21.7	4.8	360	69.5	14.07
467410	20031129	19.3	6.6	360	68.6	13.54
467410	20031130	17.5	4.7	10	32.5	10.99
467410	20031201	18.4	3	10	65	12.04
467410	20031202	19	3.7	10	83.7	14.43
467410	20031203	19.9	2.1	20	85.6	14.25
467410	20031204	21.3	2.9	10	85.6	13.74
467410	20031205	22.4	3	350	82	14.11
467410	20031206	23.2	3.8	360	51.3	13.28
467410	20031207	20.3	4.3	360	33.6	11.51
467410	20031208	20.9	2.2	10	56.9	12.74
467410	20031209	21.6	3.5	10	55.1	11.87
467410	20031210	21.1	3.7	360	78.5	13.22
467410	20031211	20.8	5.3	360	28	9.03
467410	20031212	17.1	5.6	10	0.9	8.12
467410	20031213	16.8	4.5	360	32.7	8.61
467410	20031214	16.1	4.9	10	83.3	14.44
467410	20031215	16.3	3.5	10	76.7	13.37
467410	20031216	17.4	2.8	20	86.1	14.24
467410	20031217	18.5	3.7	10	8.4	7.64
467410	20031218	18.4	4	360	12.2	6.74
467410	20031219	15.4	6.5	360	45	10.66
467410	20031220	14	3.9	10	9.4	8.72
467410	20031221	16.4	3.4	10	82.4	13.55
467410	20031222	18	3.2	10	89.9	14.21
467410	20031223	19.1	3	20	89	13.69
467410	20031224	20.1	2.6	10	85.2	12.99
467410	20031225	19.9	3.1	10	74.9	13.2
467410	20031226	17.7	5.2	360	46.8	11.04
467410	20031227	15.6	3.5	10	73	11.99
467410	20031228	17.7	3.1	20	77.7	13.67
467410	20031229	18.5	4.1	10	87	15.01
467410	20031230	19.7	3.3	20	87.9	14.63
467410	20031231	19.9	3.9	10	86.9	13.81
467410	20040101	19.6	3.5	10	26.2	9.56
467410	20040102	20.4	4.3	10	84	14.06
467410	20040103	19.4	3.4	10	17.7	9.56
467410	20040104	20.9	3.1	10	48.5	11.01
467410	20040105	21.3	3.2	10	74.6	12.13
467410	20040106	20.9	3.5	10	72.6	13.26
467410	20040107	20.1	3.7	10	75.4	13.52
467410	20040108	20.2	3.8	360	65.1	13.5
467410	20040109	20.4	3.4	10	73.4	13.74
467410	20040110	20.9	2.7	10	65	12
467410	20040111	20.3	5	360	23.2	10.53
467410	20040112	17.5	5.4	360	8.3	7.71
467410	20040113	15.6	4.9	360	34.3	11.51
467410	20040114	17.9	2.4	360	82.3	14.34
467410	20040115	18.6	2.8	10	81.3	13.94
467410	20040116	20.5	3.8	10	72	14.78
467410	20040117	17.8	4.9	360	71	14.6
467410	20040118	18.5	4.6	10	75.5	14.71
467410	20040119	15.3	4.4	10	0	3.73
467410	20040120	15.4	4.5	10	52.4	13.01
467410	20040121	13	6.6	360	52.3	13.63
467410	20040122	12.8	4	360	0.9	6.4
467410	20040123	14	5.3	360	28.4	8.55
467410	20040124	12.2	7.7	360	63.1	14.29
467410	20040125	11.8	4.1	350	72.1	14.34
467410	20040126	15.1	3.8	10	80.3	15.33
467410	20040127	15.7	5.8	360	36.4	13.87
467410	20040128	15.4	3.4	10	60	14.35
467410	20040129	17.2	4	10	1.8	8.26
467410	20040130	17.9	4.3	360	86.1	16.12
467410	20040131	18.3	3.2	360	58.9	13.97
467410	20040201	19.9	2.8	10	82.3	15.99
467410	20040202	19.7	3.6	360	66.8	14.05
467410	20040203	15.7	5.4	360	1.8	7.83
467410	20040204	14.1	5	360	0	4.26
467410	20040205	12.1	4.3	360	0	2.29
467410	20040206	13.7	3	10	0	2.91
467410	20040207	12.7	4.3	10	0	4
467410	20040208	13.3	4.4	10	0	4.26
467410	20040209	14.1	5.8	10	17.9	8.93
467410	20040210	15.8	2.5	10	82	17.5
467410	20040211	16.7	3	10	86.3	17.92
467410	20040212	17.1	2.7	10	70.2	16.88
467410	20040213	17.1	3.2	10	56.7	15.65
467410	20040214	18.2	2.9	360	66.4	15.96
467410	20040215	19.7	1.9	10	82.2	17.09
467410	20040216	19.6	2	10	66.2	16.74
467410	20040217	19.8	1.7	20	57.2	16.12
467410	20040218	20	2.2	30	78.2	16.42
467410	20040219	20.9	2.6	20	79	18.03
467410	20040220	20.5	2.9	10	63.1	15.34
467410	20040221	21.6	2.6	10	29.7	12.59
467410	20040222	23.1	3.9	10	85.5	16.81
467410	20040223	20.9	3.5	10	52.3	15.66
467410	20040224	20.8	3.9	360	49.6	15.19
467410	20040225	21.4	4.6	350	88.5	18.6
467410	20040226	21	3.4	360	80.6	16.58
467410	20040227	21.4	2.5	10	80.4	17.32
467410	20040228	23.1	2.5	180	83.7	18.37
467410	20040229	24.5	4.3	190	80.2	17.79
467410	20040301	24.3	2.6	10	86.1	19.27
467410	20040302	19.5	3.9	10	10.3	7.17
467410	20040303	17.2	6.4	360	30	12.84
467410	20040304	16.2	4	360	0.9	7.3
467410	20040305	18.7	3.6	10	58.1	15.53
467410	20040306	17.5	4.9	360	8.5	5.54
467410	20040307	16.2	4.4	360	26.4	12.56
467410	20040308	17.3	3.1	10	83.3	19.67
467410	20040309	19.4	2.4	360	83.1	19.86
467410	20040310	22.7	3	220	87.2	20.24
467410	20040311	24.7	3.2	180	88.7	20.66
467410	20040312	24.1	2.8	360	61.6	16.95
467410	20040313	21.6	3.9	360	40.4	14.37
467410	20040314	21.8	4.2	10	68.9	17.72
467410	20040315	21.2	3.1	360	57.9	16.79
467410	20040316	23.2	2.8	10	67.8	16.78
467410	20040317	24.7	2.7	340	71.9	16.75
467410	20040318	22.1	4.6	360	34.2	13.47
467410	20040319	20.4	4.2	10	38.3	14.5
467410	20040320	21.4	4.9	360	59.8	17.95
467410	20040321	21.4	4.5	10	68	18.85
467410	20040322	20.5	5	360	62.9	16.63
467410	20040323	20.7	3.2	360	26.4	12.56
467410	20040324	21.9	3.5	10	61.8	16.66
467410	20040325	21.6	3.7	360	17.3	10.68
467410	20040326	17.5	3.8	10	0	1.26
467410	20040327	19.7	3.4	360	7.4	8.45
467410	20040328	21.2	3.5	10	32.7	13.67
467410	20040329	22.9	2.7	350	48.2	14.71
467410	20040330	22.4	2.9	10	9	6.72
467410	20040331	21.5	2.1	10	0	3.26
467410	20040401	23.9	3.7	360	47.9	15.27
467410	20040402	23.1	2.7	360	13	10.28
467410	20040403	20.1	2.7	10	0	0.96
467410	20040404	20.5	4.2	360	74.3	21.57
467410	20040405	20.4	2.9	10	77.4	22.24
467410	20040406	23.3	1.9	10	74.9	21.54
467410	20040407	25.6	2.4	260	56.2	19.29
467410	20040408	20.4	5.3	10	27.3	16.5
467410	20040409	21.2	2.5	300	33.6	16
467410	20040410	24.2	2.1	320	65.5	20.03
467410	20040411	25.1	2.3	160	83	21.64
467410	20040412	26.2	1.9	260	70.9	20.58
467410	20040413	26.7	2.4	300	71.6	20.61
467410	20040414	26.1	3.6	360	49.2	19.17
467410	20040415	23.6	3.4	360	7.1	10.59
467410	20040416	24.6	3.6	10	79.1	22.39
467410	20040417	25.5	1.8	140	22.9	12.78
467410	20040418	26.2	3.6	160	2.4	7.25
467410	20040419	26.2	2	250	82.6	23.22
467410	20040420	27.1	2.2	300	87.2	23.6
467410	20040421	27.7	1.7	250	87.1	22.63
467410	20040422	27.6	2.8	130	80.7	22.41
467410	20040423	27.7	2.8	300	55.5	19.2
467410	20040424	25	4.2	360	51.5	19.15
467410	20040425	24.6	4.1	360	71.7	21.41
467410	20040426	26.5	2.1	10	72.4	21.42
467410	20040427	27.1	2.7	10	42.7	17.51
467410	20040428	26	2.1	360	20.2	15.07
467410	20040429	26.6	1.9	300	65.1	20.92
467410	20040430	27.4	2.1	320	80.4	22.97
467410	20040501	28.7	2.9	190	88.8	24.86
467410	20040502	29.2	2.4	240	38.2	18.44
467410	20040503	29.6	3.1	190	86.2	25.24
467410	20040504	28.7	3.4	360	54.6	20.03
467410	20040505	26.3	3.9	360	43	20.37
467410	20040506	26.7	3.7	10	65.2	22.78
467410	20040507	27.1	3	10	28.3	15.43
467410	20040508	28.8	4.3	180	62.7	20.94
467410	20040509	28.1	2.5	190	38.9	17.88
467410	20040510	28.4	2	290	89.2	25.85
467410	20040511	29	2.1	30	71.6	22.8
467410	20040512	29.5	4.6	180	90.5	25.4
467410	20040513	29.9	3.4	360	77.5	25.09
467410	20040514	29.6	2.3	20	56.1	20.35
467410	20040515	29.5	2.2	10	56.1	20.83
467410	20040516	29.6	2.9	210	74.2	22.42
467410	20040517	29.4	4.2	360	48.4	19.52
467410	20040518	28.3	4.2	360	79.3	24.21
467410	20040519	28.4	4	320	63.4	22.07
467410	20040520	26.8	3.3	140	1.5	7.14
467410	20040521	26.7	2.8	360	13.6	12.78
467410	20040522	25.2	2.2	10	3	8.8
467410	20040523	26.5	2.1	10	0	7.32
467410	20040524	28	2.4	140	35.3	17.27
467410	20040525	28.5	2.6	340	36	18.85
467410	20040526	28.5	3.5	130	66.7	22.73
467410	20040527	28.7	2.7	160	68.9	22.14
467410	20040528	28.8	2.4	190	52.4	16.1
467410	20040529	29.1	3	190	52.3	21.66
467410	20040530	29.4	3.8	190	59.7	23.29
467410	20040531	29.8	2.6	260	76.1	24.66
467410	20040601	29.8	3.3	360	68.6	22.82
467410	20040602	29.9	3.1	10	69.3	23.55
467410	20040603	28.9	2.8	20	53.6	19.44
467410	20040604	27.7	2.4	10	41.7	16.24
467410	20040605	28.6	2.3	20	42.4	18.8
467410	20040606	28.6	2.2	320	79.6	25.04
467410	20040607	28.7	3	20	66.1	23.06
467410	20040608	28.9	2.9	10	26	16.21
467410	20040609	27.7	4.5	360	11.1	16.68
467410	20040610	27.8	2.4	10	29.7	16.09
467410	20040611	29.3	2.8	360	31.2	18.12
467410	20040612	29.7	2.6	310	64.5	22.53
467410	20040613	28.3	2.8	220	74.9	22.89
467410	20040614	28.2	2.4	300	39.3	18.07
467410	20040615	28.8	3	310	54.1	20.19
467410	20040616	28.7	2.6	290	73.3	23.15
467410	20040617	28.8	2.7	150	73.3	22.85
467410	20040618	29.1	2.3	260	53.3	18.66
467410	20040619	29.2	2.6	260	51.1	18.86
467410	20040620	29.5	2.7	240	30.4	15.93
467410	20040621	29.4	3.1	220	39.2	18.27
467410	20040622	29.2	3.4	160	31.1	18.18
467410	20040623	30.1	4.2	180	88.9	25.82
467410	20040624	29.9	4.6	180	59.2	19.05
467410	20040625	29.5	4.6	170	41.5	16.41
467410	20040626	30	3.2	210	80	24.81
467410	20040627	30.7	3.4	360	38.5	18.13
467410	20040628	30.9	3.4	320	62.2	21.88
467410	20040629	30.8	2.4	140	36.3	18.64
467410	20040630	30.5	2.2	200	41.5	15.85
467410	20040701	29.8	3	170	6.7	10.03
467410	20040702	26.3	8.6	200	0	0.14
467410	20040703	27.6	7.2	220	0	1.09
467410	20040704	28.6	5	220	0	3.79
467410	20040705	28.7	3.8	210	25.3	16.36
467410	20040706	29.5	3.8	200	70.6	23.02
467410	20040707	29.6	3.2	210	58	20.2
467410	20040708	29.3	2.4	260	43.9	18.85
467410	20040709	29.4	2.4	290	20.1	14.36
467410	20040710	29.9	2.1	300	59.6	21.97
467410	20040711	29.4	2.5	250	86.5	23.46
467410	20040712	29.8	2.5	270	92.5	25.07
467410	20040713	30.1	2.5	300	85.1	23.59
467410	20040714	30.4	2.5	300	77	23.64
467410	20040715	30	3.3	10	47.9	17.47
467410	20040716	28.9	2.2	250	45.6	16.34
467410	20040717	28.2	2.3	10	36.7	14.87
467410	20040718	25.8	3.4	150	0	8.62
467410	20040719	28.7	4.1	190	84.8	23.18
467410	20040720	30	2.7	10	54.8	18.72
467410	20040721	29.8	2	260	76.7	23.1
467410	20040722	30.1	2.1	90	71.5	22.87
467410	20040723	30.1	2.2	230	76.1	23.52
467410	20040724	29.3	2.5	70	57.3	19.46
467410	20040725	29.6	2.8	310	49.8	18.56
467410	20040726	28.2	2.2	10	0	6.62
467410	20040727	26.8	3.3	160	0	6.86
467410	20040728	28.3	3.4	180	26.5	16.75
467410	20040729	29	2.3	340	28.3	16.3
